SampleID,PCo1,PCo2,PCo3,PCo4,PCo5,distance
s027683,-0.11934687073805225,0.08003245994467219,-0.11690326214863693,-0.004144640357607346,0.012048061799123284,Bray--Curtis
s029474,-0.20390917832272748,-0.009053423145436607,-0.026687233711291062,0.03894832085633827,-0.0318489288800484,Bray--Curtis
s023137,-0.13215823963957313,-0.02988230575477753,0.03491526572455724,-0.027645428985502762,-0.06418008042747902,Bray--Curtis
s022935,-0.20337878400220993,0.009804146767823678,0.0021235659306332163,0.018095256467711922,-0.02416147575567249,Bray--Curtis
s027482,-0.04871981593148355,0.023292246868831273,0.05344716903185247,-0.06334245604862991,0.028920285439373694,Bray--Curtis
s025022,0.2386405133735517,-0.19397747787542916,0.1280647159871196,0.348341628236461,0.16320773518048093,Bray--Curtis
s027499,0.37262883977100236,-0.08832737091215004,-0.00740476735747443,0.11576628171295231,-0.06795419751780658,Bray--Curtis
s029687,-0.03216251047068865,-0.12320005756055495,7.905406825896193e-4,-0.03147969920129088,-0.12965133901458828,Bray--Curtis
s027431,0.5177557848065125,-0.3436134186045325,0.04713887387431164,0.5084344445397214,0.05972559390323196,Bray--Curtis
s024033,-0.1541448608467909,-0.004799042210917635,-0.04154600599627605,-0.0020454472090775076,0.028969492717316445,Bray--Curtis
s021761,-0.21876153665544318,0.01042813142274629,-0.024548477523346046,0.04595434816780567,-0.01352342733582445,Bray--Curtis
s026893,0.06406651431172232,-0.15439423641725764,0.09227923543445017,0.2740990597168933,0.13558397373854483,Bray--Curtis
s028420,-0.19884988989592595,0.0016830537500084643,-0.019334648889484645,0.035990847922776695,-0.038697506130559,Bray--Curtis
s028266,-0.20662768278781382,0.005329085181677358,-0.023218592068976012,0.04131201184418995,-0.01099948759485045,Bray--Curtis
s026782,0.01033838222397965,0.08395559567136081,-0.15262669603828924,-0.04607916467756718,-0.028851056105186762,Bray--Curtis
s022581,0.018876185683513964,-0.0510602360695835,-0.06485442600888758,-0.15488063626299514,0.15149623245405616,Bray--Curtis
s029905,-0.12610574350111164,0.05622561254150784,-0.0967431376806475,-0.003712604823445353,0.01394715814283173,Bray--Curtis
s021771,-0.16002269061625535,0.12220369753356483,0.08726157428999116,0.055397245755750515,-0.0030721609090878393,Bray--Curtis
s027904,-0.19632845670253288,-0.00798379095617551,-0.024900787974114418,0.03259952119812297,-0.006080134731995729,Bray--Curtis
