SampleID,group,taxon_id,rarefied_count,taxon,taxon_plot
s026017,EBF,Enterococcus,0,Enterococcus,Enterococcus
s026017,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s026017,EBF,Lactococcus,0,Lactococcus,Lactococcus
s026017,EBF,Streptococcus,0,Streptococcus,Streptococcus
s026017,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s026017,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s021768,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s021768,EBF,Blautia,0,Blautia,Blautia
s021768,EBF,Enterococcus,1,Enterococcus,Enterococcus
s021768,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s021768,EBF,Lactococcus,0,Lactococcus,Lactococcus
s021768,EBF,Streptococcus,1,Streptococcus,Streptococcus
s021768,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s021768,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s028258,EBF,Bifidobacterium,58,Bifidobacterium,Bifidobacterium
s028258,EBF,Blautia,0,Blautia,Blautia
s028258,EBF,Enterococcus,0,Enterococcus,Enterococcus
s028258,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s028258,EBF,Lactococcus,0,Lactococcus,Lactococcus
s028258,EBF,Streptococcus,8,Streptococcus,Streptococcus
s028258,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s028258,EBF,[Ruminococcus]_gnavugroup,14,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s025156,EBF,Bifidobacterium,58,Bifidobacterium,Bifidobacterium
s025156,EBF,Blautia,0,Blautia,Blautia
s025156,EBF,Enterococcus,21,Enterococcus,Enterococcus
s025156,EBF,Intestinibacter,5,Intestinibacter,Intestinibacter
s025156,EBF,Lactococcus,0,Lactococcus,Lactococcus
s025156,EBF,Streptococcus,65,Streptococcus,Streptococcus
s025156,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s025156,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s026018,non-EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s026018,non-EBF,Blautia,0,Blautia,Blautia
s026018,non-EBF,Enterococcus,20,Enterococcus,Enterococcus
s026018,non-EBF,Intestinibacter,4,Intestinibacter,Intestinibacter
s026018,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s026018,non-EBF,Streptococcus,2,Streptococcus,Streptococcus
s026018,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s026018,non-EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s023827,non-EBF,Bifidobacterium,60,Bifidobacterium,Bifidobacterium
s023827,non-EBF,Blautia,0,Blautia,Blautia
s023827,non-EBF,Enterococcus,2,Enterococcus,Enterococcus
s023827,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s023827,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s023827,non-EBF,Streptococcus,0,Streptococcus,Streptococcus
s023827,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s023827,non-EBF,[Ruminococcus]_gnavugroup,1,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s028790,EBF,Bifidobacterium,33,Bifidobacterium,Bifidobacterium
s028790,EBF,Blautia,12,Blautia,Blautia
s028790,EBF,Enterococcus,236,Enterococcus,Enterococcus
s028790,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s028790,EBF,Lactococcus,0,Lactococcus,Lactococcus
s028790,EBF,Streptococcus,62,Streptococcus,Streptococcus
s028790,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s028790,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s027530,non-EBF,Bifidobacterium,53,Bifidobacterium,Bifidobacterium
s027530,non-EBF,Blautia,0,Blautia,Blautia
s027530,non-EBF,Enterococcus,5,Enterococcus,Enterococcus
s027530,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s027530,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s027530,non-EBF,Streptococcus,0,Streptococcus,Streptococcus
s027530,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s027530,non-EBF,[Ruminococcus]_gnavugroup,1,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s026882,EBF,Bifidobacterium,59,Bifidobacterium,Bifidobacterium
s026882,EBF,Blautia,2,Blautia,Blautia
s026882,EBF,Enterococcus,66,Enterococcus,Enterococcus
s026882,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s026882,EBF,Lactococcus,0,Lactococcus,Lactococcus
s026882,EBF,Streptococcus,5,Streptococcus,Streptococcus
s026882,EBF,[Clostridium]_innocuum_group,1,[Clostridium]_innocuum_group,[Clostridium]_inn...
s026882,EBF,[Ruminococcus]_gnavugroup,1,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s025568,non-EBF,Bifidobacterium,45,Bifidobacterium,Bifidobacterium
s025568,non-EBF,Blautia,0,Blautia,Blautia
s025568,non-EBF,Enterococcus,65,Enterococcus,Enterococcus
s025568,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s025568,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s025568,non-EBF,Streptococcus,55,Streptococcus,Streptococcus
s025568,non-EBF,[Clostridium]_innocuum_group,34,[Clostridium]_innocuum_group,[Clostridium]_inn...
s025568,non-EBF,[Ruminococcus]_gnavugroup,32,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s027339,non-EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s027339,non-EBF,Blautia,1,Blautia,Blautia
s027339,non-EBF,Enterococcus,4,Enterococcus,Enterococcus
s027339,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s027339,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s027339,non-EBF,Streptococcus,44,Streptococcus,Streptococcus
s027339,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s027339,non-EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s021412,EBF,Bifidobacterium,60,Bifidobacterium,Bifidobacterium
s021412,EBF,Blautia,0,Blautia,Blautia
s021412,EBF,Enterococcus,2,Enterococcus,Enterococcus
s021412,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s021412,EBF,Lactococcus,0,Lactococcus,Lactococcus
s021412,EBF,Streptococcus,54,Streptococcus,Streptococcus
s021412,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s021412,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s026522,EBF,Bifidobacterium,38,Bifidobacterium,Bifidobacterium
s026522,EBF,Blautia,16,Blautia,Blautia
s026522,EBF,Enterococcus,148,Enterococcus,Enterococcus
s026522,EBF,Intestinibacter,2,Intestinibacter,Intestinibacter
s026522,EBF,Lactococcus,0,Lactococcus,Lactococcus
s026522,EBF,Streptococcus,123,Streptococcus,Streptococcus
s026522,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s026522,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s028181,EBF,Bifidobacterium,40,Bifidobacterium,Bifidobacterium
s028181,EBF,Blautia,1,Blautia,Blautia
s028181,EBF,Enterococcus,27,Enterococcus,Enterococcus
s028181,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s028181,EBF,Lactococcus,0,Lactococcus,Lactococcus
s028181,EBF,Streptococcus,3,Streptococcus,Streptococcus
s028181,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s028181,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s026840,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s026840,EBF,Blautia,0,Blautia,Blautia
s026840,EBF,Enterococcus,0,Enterococcus,Enterococcus
s026840,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s026840,EBF,Lactococcus,0,Lactococcus,Lactococcus
s026840,EBF,Streptococcus,7,Streptococcus,Streptococcus
s026840,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s026840,EBF,[Ruminococcus]_gnavugroup,1,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s026069,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s026069,EBF,Blautia,0,Blautia,Blautia
s026069,EBF,Enterococcus,11,Enterococcus,Enterococcus
s026069,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s026069,EBF,Lactococcus,0,Lactococcus,Lactococcus
s026069,EBF,Streptococcus,11,Streptococcus,Streptococcus
s026069,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s026069,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s025437,EBF,Bifidobacterium,40,Bifidobacterium,Bifidobacterium
s025437,EBF,Blautia,1,Blautia,Blautia
s025437,EBF,Enterococcus,0,Enterococcus,Enterococcus
s025437,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s025437,EBF,Lactococcus,0,Lactococcus,Lactococcus
s025437,EBF,Streptococcus,3,Streptococcus,Streptococcus
s025437,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s025437,EBF,[Ruminococcus]_gnavugroup,1,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s029672,EBF,Bifidobacterium,58,Bifidobacterium,Bifidobacterium
s029672,EBF,Blautia,1,Blautia,Blautia
s029672,EBF,Enterococcus,8,Enterococcus,Enterococcus
s029672,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s029672,EBF,Lactococcus,0,Lactococcus,Lactococcus
s029672,EBF,Streptococcus,0,Streptococcus,Streptococcus
s029672,EBF,[Clostridium]_innocuum_group,1,[Clostridium]_innocuum_group,[Clostridium]_inn...
s029672,EBF,[Ruminococcus]_gnavugroup,1,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s021915,EBF,Bifidobacterium,60,Bifidobacterium,Bifidobacterium
s021915,EBF,Blautia,1,Blautia,Blautia
s021915,EBF,Enterococcus,0,Enterococcus,Enterococcus
s021915,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s021915,EBF,Lactococcus,0,Lactococcus,Lactococcus
s021915,EBF,Streptococcus,30,Streptococcus,Streptococcus
s021915,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s021915,EBF,[Ruminococcus]_gnavugroup,1,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s023781,EBF,Bifidobacterium,58,Bifidobacterium,Bifidobacterium
s023781,EBF,Blautia,0,Blautia,Blautia
s023781,EBF,Enterococcus,0,Enterococcus,Enterococcus
s023781,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s023781,EBF,Lactococcus,0,Lactococcus,Lactococcus
s023781,EBF,Streptococcus,2,Streptococcus,Streptococcus
s023781,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s023781,EBF,[Ruminococcus]_gnavugroup,1,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s023904,EBF,Bifidobacterium,24,Bifidobacterium,Bifidobacterium
s023904,EBF,Blautia,8,Blautia,Blautia
s023904,EBF,Enterococcus,2,Enterococcus,Enterococcus
s023904,EBF,Intestinibacter,2,Intestinibacter,Intestinibacter
s023904,EBF,Lactococcus,0,Lactococcus,Lactococcus
s023904,EBF,Streptococcus,161,Streptococcus,Streptococcus
s023904,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s023904,EBF,[Ruminococcus]_gnavugroup,3,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s025969,EBF,Bifidobacterium,60,Bifidobacterium,Bifidobacterium
s025969,EBF,Blautia,0,Blautia,Blautia
s025969,EBF,Enterococcus,44,Enterococcus,Enterococcus
s025969,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s025969,EBF,Lactococcus,0,Lactococcus,Lactococcus
s025969,EBF,Streptococcus,19,Streptococcus,Streptococcus
s025969,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s025969,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s023975,non-EBF,Bifidobacterium,47,Bifidobacterium,Bifidobacterium
s023975,non-EBF,Blautia,0,Blautia,Blautia
s023975,non-EBF,Enterococcus,2,Enterococcus,Enterococcus
s023975,non-EBF,Intestinibacter,1,Intestinibacter,Intestinibacter
s023975,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s023975,non-EBF,Streptococcus,0,Streptococcus,Streptococcus
s023975,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s023975,non-EBF,[Ruminococcus]_gnavugroup,4,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s021759,EBF,Bifidobacterium,7,Bifidobacterium,Bifidobacterium
s021759,EBF,Blautia,38,Blautia,Blautia
s021759,EBF,Enterococcus,13,Enterococcus,Enterococcus
s021759,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s021759,EBF,Lactococcus,0,Lactococcus,Lactococcus
s021759,EBF,Streptococcus,10,Streptococcus,Streptococcus
s021759,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s021759,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s025735,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s025735,EBF,Blautia,0,Blautia,Blautia
s025735,EBF,Enterococcus,0,Enterococcus,Enterococcus
s025735,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s025735,EBF,Lactococcus,0,Lactococcus,Lactococcus
s025735,EBF,Streptococcus,5,Streptococcus,Streptococcus
s025735,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s025735,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s024067,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s024067,EBF,Blautia,0,Blautia,Blautia
s024067,EBF,Enterococcus,1,Enterococcus,Enterococcus
s024067,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s024067,EBF,Lactococcus,0,Lactococcus,Lactococcus
s024067,EBF,Streptococcus,2,Streptococcus,Streptococcus
s024067,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s024067,EBF,[Ruminococcus]_gnavugroup,1,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s024684,EBF,Bifidobacterium,59,Bifidobacterium,Bifidobacterium
s024684,EBF,Blautia,0,Blautia,Blautia
s024684,EBF,Enterococcus,2,Enterococcus,Enterococcus
s024684,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s024684,EBF,Lactococcus,0,Lactococcus,Lactococcus
s024684,EBF,Streptococcus,1,Streptococcus,Streptococcus
s024684,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s024684,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s022988,EBF,Bifidobacterium,59,Bifidobacterium,Bifidobacterium
s022988,EBF,Blautia,1,Blautia,Blautia
s022988,EBF,Enterococcus,23,Enterococcus,Enterococcus
s022988,EBF,Intestinibacter,2,Intestinibacter,Intestinibacter
s022988,EBF,Lactococcus,0,Lactococcus,Lactococcus
s022988,EBF,Streptococcus,3,Streptococcus,Streptococcus
s022988,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s022988,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s026328,EBF,Bifidobacterium,57,Bifidobacterium,Bifidobacterium
s026328,EBF,Blautia,4,Blautia,Blautia
s026328,EBF,Enterococcus,5,Enterococcus,Enterococcus
s026328,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s026328,EBF,Lactococcus,0,Lactococcus,Lactococcus
s026328,EBF,Streptococcus,85,Streptococcus,Streptococcus
s026328,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s026328,EBF,[Ruminococcus]_gnavugroup,1,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s028559,non-EBF,Bifidobacterium,48,Bifidobacterium,Bifidobacterium
s028559,non-EBF,Blautia,8,Blautia,Blautia
s028559,non-EBF,Enterococcus,28,Enterococcus,Enterococcus
s028559,non-EBF,Intestinibacter,2,Intestinibacter,Intestinibacter
s028559,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s028559,non-EBF,Streptococcus,9,Streptococcus,Streptococcus
s028559,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s028559,non-EBF,[Ruminococcus]_gnavugroup,13,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s023426,EBF,Bifidobacterium,45,Bifidobacterium,Bifidobacterium
s023426,EBF,Blautia,16,Blautia,Blautia
s023426,EBF,Enterococcus,12,Enterococcus,Enterococcus
s023426,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s023426,EBF,Lactococcus,1,Lactococcus,Lactococcus
s023426,EBF,Streptococcus,146,Streptococcus,Streptococcus
s023426,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s023426,EBF,[Ruminococcus]_gnavugroup,11,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s021801,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s021801,EBF,Blautia,1,Blautia,Blautia
s021801,EBF,Enterococcus,2,Enterococcus,Enterococcus
s021801,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s021801,EBF,Lactococcus,0,Lactococcus,Lactococcus
s021801,EBF,Streptococcus,12,Streptococcus,Streptococcus
s021801,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s021801,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s027440,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s027440,EBF,Blautia,0,Blautia,Blautia
s027440,EBF,Enterococcus,0,Enterococcus,Enterococcus
s027440,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s027440,EBF,Lactococcus,0,Lactococcus,Lactococcus
s027440,EBF,Streptococcus,27,Streptococcus,Streptococcus
s027440,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s027440,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s025818,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s025818,EBF,Blautia,0,Blautia,Blautia
s025818,EBF,Enterococcus,0,Enterococcus,Enterococcus
s025818,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s025818,EBF,Lactococcus,0,Lactococcus,Lactococcus
s025818,EBF,Streptococcus,12,Streptococcus,Streptococcus
s025818,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s025818,EBF,[Ruminococcus]_gnavugroup,1,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s025760,EBF,Bifidobacterium,53,Bifidobacterium,Bifidobacterium
s025760,EBF,Blautia,5,Blautia,Blautia
s025760,EBF,Enterococcus,149,Enterococcus,Enterococcus
s025760,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s025760,EBF,Lactococcus,0,Lactococcus,Lactococcus
s025760,EBF,Streptococcus,19,Streptococcus,Streptococcus
s025760,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s025760,EBF,[Ruminococcus]_gnavugroup,61,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s022291,non-EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s022291,non-EBF,Blautia,3,Blautia,Blautia
s022291,non-EBF,Enterococcus,0,Enterococcus,Enterococcus
s022291,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s022291,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s022291,non-EBF,Streptococcus,0,Streptococcus,Streptococcus
s022291,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s022291,non-EBF,[Ruminococcus]_gnavugroup,4,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s027961,EBF,Bifidobacterium,59,Bifidobacterium,Bifidobacterium
s027961,EBF,Blautia,1,Blautia,Blautia
s027961,EBF,Enterococcus,0,Enterococcus,Enterococcus
s027961,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s027961,EBF,Lactococcus,0,Lactococcus,Lactococcus
s027961,EBF,Streptococcus,30,Streptococcus,Streptococcus
s027961,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s027961,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s027770,EBF,Bifidobacterium,61,Bifidobacterium,Bifidobacterium
s027770,EBF,Blautia,0,Blautia,Blautia
s027770,EBF,Enterococcus,0,Enterococcus,Enterococcus
s027770,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s027770,EBF,Lactococcus,0,Lactococcus,Lactococcus
s027770,EBF,Streptococcus,4,Streptococcus,Streptococcus
s027770,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s027770,EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s027791,EBF,Bifidobacterium,59,Bifidobacterium,Bifidobacterium
s027791,EBF,Blautia,1,Blautia,Blautia
s027791,EBF,Enterococcus,0,Enterococcus,Enterococcus
s027791,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s027791,EBF,Lactococcus,0,Lactococcus,Lactococcus
s027791,EBF,Streptococcus,0,Streptococcus,Streptococcus
s027791,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s027791,EBF,[Ruminococcus]_gnavugroup,1,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s028011,non-EBF,Bifidobacterium,59,Bifidobacterium,Bifidobacterium
s028011,non-EBF,Blautia,1,Blautia,Blautia
s028011,non-EBF,Enterococcus,5,Enterococcus,Enterococcus
s028011,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s028011,non-EBF,Lactococcus,4,Lactococcus,Lactococcus
s028011,non-EBF,Streptococcus,16,Streptococcus,Streptococcus
s028011,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s028011,non-EBF,[Ruminococcus]_gnavugroup,12,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s021014,non-EBF,Bifidobacterium,60,Bifidobacterium,Bifidobacterium
s021014,non-EBF,Blautia,1,Blautia,Blautia
s021014,non-EBF,Enterococcus,0,Enterococcus,Enterococcus
s021014,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s021014,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s021014,non-EBF,Streptococcus,0,Streptococcus,Streptococcus
s021014,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s021014,non-EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s025403,non-EBF,Bifidobacterium,56,Bifidobacterium,Bifidobacterium
s025403,non-EBF,Blautia,0,Blautia,Blautia
s025403,non-EBF,Enterococcus,3,Enterococcus,Enterococcus
s025403,non-EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s025403,non-EBF,Lactococcus,0,Lactococcus,Lactococcus
s025403,non-EBF,Streptococcus,2,Streptococcus,Streptococcus
s025403,non-EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
s025403,non-EBF,[Ruminococcus]_gnavugroup,0,[Ruminococcus]_gnavugroup,[Ruminococcus]_gn...
s026903,EBF,Bifidobacterium,59,Bifidobacterium,Bifidobacterium
s026903,EBF,Blautia,0,Blautia,Blautia
s026903,EBF,Enterococcus,0,Enterococcus,Enterococcus
s026903,EBF,Intestinibacter,0,Intestinibacter,Intestinibacter
s026903,EBF,Lactococcus,0,Lactococcus,Lactococcus
s026903,EBF,Streptococcus,23,Streptococcus,Streptococcus
s026903,EBF,[Clostridium]_innocuum_group,0,[Clostridium]_innocuum_group,[Clostridium]_inn...
