SampleID,PCo1,PCo2,PCo3,PCo4,PCo5,distance
s028514,0.21224039466825712,0.12876289992493345,-0.20155865164352563,0.06427683974787278,0.07520241361936164,Bray--Curtis
s024904,-0.1552929471590508,-0.03712233021906829,-0.01788975969626999,-0.012447677754251743,-0.06396243494359553,Bray--Curtis
s025559,-0.22844460836332472,0.014408358149914032,-0.01910233322551181,0.04400741610886654,-0.012798439271026828,Bray--Curtis
s029295,0.3587661923786808,0.32101796016663414,0.36144957339389544,0.0442060221997405,-0.025289077266223373,Bray--Curtis
s029017,-0.10163219256885406,-0.0521804374785745,-0.018055893806501487,-0.03712546948629289,0.021029374271995967,Bray--Curtis
s023058,0.03344423683032267,-0.04614947734713185,-0.06184363871145154,-0.07421613976009163,-0.04962722853215373,Bray--Curtis
s029011,-0.20139011645015015,6.451470749745112e-4,-0.018053739282001036,0.034060713233147105,-0.02729755276162112,Bray--Curtis
s024082,0.08252747760140104,-0.031793145342919535,0.09129296691878963,-0.08747348045471838,-0.02597330380860053,Bray--Curtis
s027847,-0.1532423509626537,0.05192024843712051,-0.07952070130105267,0.012452468912183032,-0.008482043453179395,Bray--Curtis
s026681,0.0758967582620809,-0.19324990900385358,0.02406704948308678,-0.1061420412158303,-0.07492443073989118,Bray--Curtis
s027788,-0.17554902285589538,-0.015354538919213095,-0.0287076609783996,0.02055980134309401,-0.023579211610048056,Bray--Curtis
s028686,-0.019669491739134938,-0.15037657829898576,0.006246198486682203,-0.05075818662181828,0.02447816948039834,Bray--Curtis
s024104,0.002161360643228867,0.22013866994526482,0.19521965809785696,-0.02747468645082623,-0.006728288230002737,Bray--Curtis
s027236,0.20303735546168822,-0.11348539000894943,0.14517327672412134,-0.128246943375757,-0.19791371930838378,Bray--Curtis
s023991,-0.13702023034564442,0.15180250383867425,0.11522858251075668,0.04208028049898891,-0.001532449640043357,Bray--Curtis
s028038,-0.13553293930604102,-0.0022794115159956584,-0.014909628168713463,0.006728475518138598,-0.04281932040666081,Bray--Curtis
s027257,-0.14114116411125632,0.07210589226806872,0.06452705221564048,0.06055697607909582,0.014673059841341674,Bray--Curtis
s021867,-0.15414283055524416,-0.05085949838611363,-0.022233019969059152,0.025884674859108024,-0.11269936055267335,Bray--Curtis
s029433,-0.22394134568208682,0.013818959529039535,-0.02413369326832358,0.046721281926753996,-0.012771883376137758,Bray--Curtis
s027228,-0.10921094758962356,0.09068921525351195,-0.10728214883036455,-0.0038276175138154283,0.013581089362741204,Bray--Curtis
s028969,-0.14667771224472773,-0.051054932010740475,0.012078722179129307,-0.030186593828780976,0.023287059832408294,Bray--Curtis
s021021,-0.17471238327918678,0.020385754985586646,-0.04172484666264366,0.01977781789250669,-9.849905458109882e-4,Bray--Curtis
s026977,-0.10550850271027565,0.07640765489512358,0.11008429748723766,-0.019692971795641653,-0.020572992313753157,Bray--Curtis
s025067,0.38115128989161734,-0.007618069581288556,-0.05295935080970802,0.03497512734859603,-0.20744439845139587,Bray--Curtis
s025691,-0.07527033173465039,-0.06313688960545032,0.015310892595214242,-0.07230088685876372,-0.12488213437837135,Bray--Curtis
s026325,-0.05454226665940611,-0.04367321132735715,-0.0340606977781587,6.786478532541325e-4,-0.10896013683691795,Bray--Curtis
s028549,0.3360135038553444,0.18163572305269937,0.40021423904114656,0.04935810841030176,-0.22104630192455757,Bray--Curtis
s023315,0.2634623266180185,0.31195252587010586,0.13465566659182507,-0.07477151421443438,0.04670512132127145,Bray--Curtis
s021229,0.3715549429818726,-0.2841782206140667,0.1437618338237018,0.0694313478306409,0.20800782045975405,Bray--Curtis
s028136,-0.09565889940256704,-0.08714033413556024,0.025169359998577622,-0.05614458680651141,-0.14339593218179364,Bray--Curtis
s023553,0.09078350664313686,0.13316193966971596,0.09440361399399361,-0.025694212783977575,0.09128368441853785,Bray--Curtis
s024747,-0.002247739053945399,0.10787760604226115,-0.16106060277236733,-0.051030270593816214,-0.010856119891726699,Bray--Curtis
s023748,0.21384992480704862,0.2177855040846471,-0.2470731811413935,-0.060961838804542305,-0.006730349644337924,Bray--Curtis
s024026,-0.13662729096293189,-0.024866255181177653,-0.033689029956297904,-0.019113088052011867,0.05092503433294904,Bray--Curtis
s029682,0.5540102022811688,-0.43556950947220074,0.05273524324418799,0.18046507653427632,0.02250153954643222,Bray--Curtis
s028500,0.21107485303837908,-0.16863092139094346,0.08738789306409392,-0.10780610363851877,-0.22598689718278311,Bray--Curtis
s021255,-0.1627343372286932,-0.023264965887294983,-0.015575386319716014,-0.009136439208795697,-0.0452268729626854,Bray--Curtis
s021770,0.1170608191180697,-0.20836856755720226,0.037501572801758344,-0.15600481654105047,0.02229178981820674,Bray--Curtis
s029123,-0.07666682907342665,0.11527593139709308,-0.16229727605841393,-0.017709040739303843,0.013902327989710328,Bray--Curtis
s028412,-0.2252287982895347,0.015078858732592085,-0.020425507501798158,0.04523255458575089,-0.01345439545379292,Bray--Curtis
s028473,-0.06554664951559144,-0.08359211968094134,0.02090574967106103,-0.046277717178689164,-0.10552073423091551,Bray--Curtis
s027234,0.5372961353864003,-0.1829817965347012,-0.1397031959290851,0.2281840626386988,0.20541433296336242,Bray--Curtis
s028042,-0.17820227994023133,0.025934422229970017,0.01226969338866346,0.06066641782477874,-0.009334578110085931,Bray--Curtis
s023036,0.18468953778502648,-0.22995358096615276,0.05984802117988703,-0.21919471213613698,0.1906675169324329,Bray--Curtis
s023815,-0.15943891551890335,0.0632331200362416,0.021437346987310417,0.032868306573876294,0.0020632053997383876,Bray--Curtis
